Name,Team,Role,Matchday,Vote
SENSI, Sassuolo, C, 34, 8.0
SENSI, Sassuolo, C, 35, 6.5
SENSI, Sassuolo, C, 36, 5.5
SENSI, Sassuolo, C, 37, 6.0
SENSI, Sassuolo, C, 38, 6.0
SODDIMO, Frosinone, C, 1, 5.5
SODDIMO, Frosinone, C, 2, 6.0
SODDIMO, Frosinone, C, 3, 6.0
SODDIMO, Frosinone, C, 4, 4.5
SODDIMO, Frosinone, C, 5, 6.0
SODDIMO, Frosinone, C, 6, 5.0
SODDIMO, Frosinone, C, 7, 5.5
SODDIMO, Frosinone, C, 8, 6.0
SODDIMO, Frosinone, C, 9, 6.0
SODDIMO, Frosinone, C, 10, 6.0
SODDIMO, Frosinone, C, 11, 6.0
SODDIMO, Frosinone, C, 12, 7.0
SODDIMO, Frosinone, C, 13, 6.0
SODDIMO, Frosinone, C, 14, 6.0
SODDIMO, Frosinone, C, 15, 5.5
SODDIMO, Frosinone, C, 16, 4.5
SODDIMO, Frosinone, C, 17, 6.0
SODDIMO, Frosinone, C, 18, 6.0
SODDIMO, Frosinone, C, 19, 6.0
SODDIMO, Frosinone, C, 20, 6.0
SODDIMO, Frosinone, C, 21, 6.0
SODDIMO, Frosinone, C, 22, 6.0
SODDIMO, Frosinone, C, 23, 6.0
SODDIMO, Frosinone, C, 24, 6.0
SODDIMO, Frosinone, C, 25, 6.0
SODDIMO, Frosinone, C, 26, 6.0
SODDIMO, Frosinone, C, 27, 6.0
SODDIMO, Frosinone, C, 28, 6.0
SODDIMO, Frosinone, C, 29, 6.0
SODDIMO, Frosinone, C, 30, 6.0
SODDIMO, Frosinone, C, 31, 6.0
SODDIMO, Frosinone, C, 32, 6.0
SODDIMO, Frosinone, C, 33, 6.0
SODDIMO, Frosinone, C, 34, 6.0
SODDIMO, Frosinone, C, 35, 6.0
SODDIMO, Frosinone, C, 36, 6.0
SODDIMO, Frosinone, C, 37, 6.0
SODDIMO, Frosinone, C, 38, 6.0
SORIANO, Torino, C, 1, 6.0
SORIANO, Torino, C, 2, 5.5
SORIANO, Torino, C, 3, 7.0
SORIANO, Torino, C, 4, 6.5
SORIANO, Torino, C, 5, 5.5
SORIANO, Torino, C, 6, 6.0
SORIANO, Torino, C, 7, 5.5
SORIANO, Torino, C, 8, 6.0
SORIANO, Torino, C, 9, 6.0
SORIANO, Torino, C, 10, 6.0
SORIANO, Torino, C, 11, 6.0
SORIANO, Torino, C, 12, 5.0
SORIANO, Torino, C, 13, 5.0
SORIANO, Torino, C, 14, 6.0
SORIANO, Torino, C, 15, 6.0
SORIANO, Torino, C, 16, 6.0
SORIANO, Torino, C, 17, 6.0
SORIANO, Torino, C, 18, 6.0
SORIANO, Torino, C, 19, 6.0
SORIANO, Torino, C, 20, 6.0
SORIANO, Torino, C, 21, 5.0
SORIANO, Torino, C, 22, 7.0
SORIANO, Torino, C, 23, 5.5
SORIANO, Torino, C, 24, 6.0
SORIANO, Torino, C, 25, 5.5
SORIANO, Torino, C, 26, 4.5
SORIANO, Torino, C, 27, 9.5
SORIANO, Torino, C, 28, 6.5
SORIANO, Torino, C, 29, 6.0
SORIANO, Torino, C, 30, 6.0
SORIANO, Torino, C, 31, 7.0
SORIANO, Torino, C, 32, 6.0
SORIANO, Torino, C, 33, 4.5
SORIANO, Torino, C, 34, 10.0
SORIANO, Torino, C, 35, 6.0
SORIANO, Torino, C, 36, 6.0
SORIANO, Torino, C, 37, 6.5
SORIANO, Torino, C, 38, 6.0
STIJEPOVIC, Sampdoria, C, 1, 6.0
STIJEPOVIC, Sampdoria, C, 2, 6.0
STIJEPOVIC, Sampdoria, C, 3, 6.0
STIJEPOVIC, Sampdoria, C, 4, 6.0
STIJEPOVIC, Sampdoria, C, 5, 6.0
STIJEPOVIC, Sampdoria, C, 6, 6.0
STIJEPOVIC, Sampdoria, C, 7, 6.0
STIJEPOVIC, Sampdoria, C, 8, 6.0
STIJEPOVIC, Sampdoria, C, 9, 6.0
STIJEPOVIC, Sampdoria, C, 10, 6.0
STIJEPOVIC, Sampdoria, C, 11, 6.0
STIJEPOVIC, Sampdoria, C, 12, 6.0
STIJEPOVIC, Sampdoria, C, 13, 6.0
STIJEPOVIC, Sampdoria, C, 14, 6.0
STIJEPOVIC, Sampdoria, C, 15, 6.0
STIJEPOVIC, Sampdoria, C, 16, 6.0
STIJEPOVIC, Sampdoria, C, 17, 6.0
STIJEPOVIC, Sampdoria, C, 18, 6.0
STIJEPOVIC, Sampdoria, C, 19, 6.0
STIJEPOVIC, Sampdoria, C, 20, 6.0
STIJEPOVIC, Sampdoria, C, 21, 6.0
STIJEPOVIC, Sampdoria, C, 22, 6.0
STIJEPOVIC, Sampdoria, C, 23, 6.0
STIJEPOVIC, Sampdoria, C, 24, 6.0
STIJEPOVIC, Sampdoria, C, 25, 6.0
STIJEPOVIC, Sampdoria, C, 26, 6.0
STIJEPOVIC, Sampdoria, C, 27, 6.0
STIJEPOVIC, Sampdoria, C, 28, 6.0
STIJEPOVIC, Sampdoria, C, 29, 6.0
STIJEPOVIC, Sampdoria, C, 30, 6.0
STIJEPOVIC, Sampdoria, C, 31, 6.0
STIJEPOVIC, Sampdoria, C, 32, 6.0
STIJEPOVIC, Sampdoria, C, 33, 6.0
STIJEPOVIC, Sampdoria, C, 34, 6.0
STIJEPOVIC, Sampdoria, C, 35, 6.0
STIJEPOVIC, Sampdoria, C, 36, 6.0
STIJEPOVIC, Sampdoria, C, 37, 6.0
STIJEPOVIC, Sampdoria, C, 38, 6.0
STULAC, Parma, C, 1, 6.0
STULAC, Parma, C, 2, 5.5
STULAC, Parma, C, 3, 6.5
STULAC, Parma, C, 4, 6.0
STULAC, Parma, C, 5, 6.0
STULAC, Parma, C, 6, 4.5
STULAC, Parma, C, 7, 6.5
STULAC, Parma, C, 8, 7.0
STULAC, Parma, C, 9, 6.5
STULAC, Parma, C, 10, 5.0
STULAC, Parma, C, 11, 4.5
STULAC, Parma, C, 12, 6.0
STULAC, Parma, C, 13, 6.0
STULAC, Parma, C, 14, 6.0
STULAC, Parma, C, 15, 6.0
STULAC, Parma, C, 16, 6.0
STULAC, Parma, C, 17, 5.5
STULAC, Parma, C, 18, 5.5
STULAC, Parma, C, 19, 6.5
STULAC, Parma, C, 20, 8.0
STULAC, Parma, C, 21, 6.0
STULAC, Parma, C, 22, 6.0
STULAC, Parma, C, 23, 6.0
STULAC, Parma, C, 24, 5.5
STULAC, Parma, C, 25, 6.0
STULAC, Parma, C, 26, 6.0
STULAC, Parma, C, 27, 6.0
STULAC, Parma, C, 28, 6.0
STULAC, Parma, C, 29, 6.0
STULAC, Parma, C, 30, 6.0
STULAC, Parma, C, 31, 6.0
STULAC, Parma, C, 32, 6.0
STULAC, Parma, C, 33, 6.0
STULAC, Parma, C, 34, 6.0
STULAC, Parma, C, 35, 6.0
STULAC, Parma, C, 36, 6.0
STULAC, Parma, C, 37, 5.5
STULAC, Parma, C, 38, 6.0
SVANBERG, Bologna, C, 1, 6.0
SVANBERG, Bologna, C, 2, 6.0
SVANBERG, Bologna, C, 3, 6.0
SVANBERG, Bologna, C, 4, 5.0
SVANBERG, Bologna, C, 5, 6.5
SVANBERG, Bologna, C, 6, 6.0
SVANBERG, Bologna, C, 7, 7.0
SVANBERG, Bologna, C, 8, 5.5
SVANBERG, Bologna, C, 9, 6.0
SVANBERG, Bologna, C, 10, 6.5
SVANBERG, Bologna, C, 11, 5.5
SVANBERG, Bologna, C, 12, 5.0
SVANBERG, Bologna, C, 13, 5.0
SVANBERG, Bologna, C, 14, 7.0
SVANBERG, Bologna, C, 15, 5.5
SVANBERG, Bologna, C, 16, 5.0
SVANBERG, Bologna, C, 17, 5.5
SVANBERG, Bologna, C, 18, 5.5
SVANBERG, Bologna, C, 19, 5.0
SVANBERG, Bologna, C, 20, 6.0
SVANBERG, Bologna, C, 21, 5.0
SVANBERG, Bologna, C, 22, 6.0
SVANBERG, Bologna, C, 23, 6.0
SVANBERG, Bologna, C, 24, 5.5
SVANBERG, Bologna, C, 25, 6.0
SVANBERG, Bologna, C, 26, 6.0
SVANBERG, Bologna, C, 27, 6.0
SVANBERG, Bologna, C, 28, 6.0
SVANBERG, Bologna, C, 29, 6.0
SVANBERG, Bologna, C, 30, 6.0
SVANBERG, Bologna, C, 31, 6.0
SVANBERG, Bologna, C, 32, 6.0
SVANBERG, Bologna, C, 33, 6.0
SVANBERG, Bologna, C, 34, 6.0
SVANBERG, Bologna, C, 35, 5.5
SVANBERG, Bologna, C, 36, 6.0
SVANBERG, Bologna, C, 37, 6.0
SVANBERG, Bologna, C, 38, 7.0
TRAORE' HJ, Empoli, C, 1, 6.0
TRAORE' HJ, Empoli, C, 2, 6.0
TRAORE' HJ, Empoli, C, 3, 6.0
TRAORE' HJ, Empoli, C, 4, 6.0
TRAORE' HJ, Empoli, C, 5, 6.0
TRAORE' HJ, Empoli, C, 6, 6.0
TRAORE' HJ, Empoli, C, 7, 6.0
TRAORE' HJ, Empoli, C, 8, 6.0
TRAORE' HJ, Empoli, C, 9, 6.0
TRAORE' HJ, Empoli, C, 10, 6.0
TRAORE' HJ, Empoli, C, 11, 6.0
TRAORE' HJ, Empoli, C, 12, 6.0
TRAORE' HJ, Empoli, C, 13, 6.0
TRAORE' HJ, Empoli, C, 14, 6.0
TRAORE' HJ, Empoli, C, 15, 6.0
TRAORE' HJ, Empoli, C, 16, 6.0
TRAORE' HJ, Empoli, C, 17, 6.0
TRAORE' HJ, Empoli, C, 18, 6.0
TRAORE' HJ, Empoli, C, 19, 6.0
TRAORE' HJ, Empoli, C, 20, 6.0
TRAORE' HJ, Empoli, C, 21, 6.0
TRAORE' HJ, Empoli, C, 22, 6.0
TRAORE' HJ, Empoli, C, 23, 6.0
TRAORE' HJ, Empoli, C, 24, 6.0
TRAORE' HJ, Empoli, C, 25, 6.0
TRAORE' HJ, Empoli, C, 26, 6.0
TRAORE' HJ, Empoli, C, 27, 6.0
TRAORE' HJ, Empoli, C, 28, 6.0
TRAORE' HJ, Empoli, C, 29, 6.0
TRAORE' HJ, Empoli, C, 30, 6.0
TRAORE' HJ, Empoli, C, 31, 6.0
TRAORE' HJ, Empoli, C, 32, 6.0
TRAORE' HJ, Empoli, C, 33, 6.0
TRAORE' HJ, Empoli, C, 34, 6.0
TRAORE' HJ, Empoli, C, 35, 6.0
TRAORE' HJ, Empoli, C, 36, 6.0
TRAORE' HJ, Empoli, C, 37, 6.0
TRAORE' HJ, Empoli, C, 38, 6.0
UCAN, Empoli, C, 1, 6.0
UCAN, Empoli, C, 2, 6.0
UCAN, Empoli, C, 3, 6.0
UCAN, Empoli, C, 4, 6.0
UCAN, Empoli, C, 5, 6.0
UCAN, Empoli, C, 6, 6.0
UCAN, Empoli, C, 7, 6.0
UCAN, Empoli, C, 8, 6.0
UCAN, Empoli, C, 9, 10.0
UCAN, Empoli, C, 10, 6.0
UCAN, Empoli, C, 11, 6.0
UCAN, Empoli, C, 12, 6.0
UCAN, Empoli, C, 13, 6.0
UCAN, Empoli, C, 14, 6.0
UCAN, Empoli, C, 15, 6.0
UCAN, Empoli, C, 16, 6.0
UCAN, Empoli, C, 17, 6.0
UCAN, Empoli, C, 18, 6.0
UCAN, Empoli, C, 19, 6.0
UCAN, Empoli, C, 20, 6.0
UCAN, Empoli, C, 21, 5.0
UCAN, Empoli, C, 22, 6.0
UCAN, Empoli, C, 23, 6.0
UCAN, Empoli, C, 24, 6.0
UCAN, Empoli, C, 25, 5.5
UCAN, Empoli, C, 26, 6.0
UCAN, Empoli, C, 27, 6.0
UCAN, Empoli, C, 28, 6.0
UCAN, Empoli, C, 29, 6.0
UCAN, Empoli, C, 30, 6.0
UCAN, Empoli, C, 31, 6.0
UCAN, Empoli, C, 32, 6.0
UCAN, Empoli, C, 33, 6.0
UCAN, Empoli, C, 34, 6.0
UCAN, Empoli, C, 35, 6.0
UCAN, Empoli, C, 36, 6.0
UCAN, Empoli, C, 37, 6.0
UCAN, Empoli, C, 38, 7.5
VALDIFIORI, SPAL, C, 1, 6.0
VALDIFIORI, SPAL, C, 2, 6.0
VALDIFIORI, SPAL, C, 3, 6.0
VALDIFIORI, SPAL, C, 4, 6.0
VALDIFIORI, SPAL, C, 5, 6.0
VALDIFIORI, SPAL, C, 6, 5.5
VALDIFIORI, SPAL, C, 7, 6.0
VALDIFIORI, SPAL, C, 8, 6.0
VALDIFIORI, SPAL, C, 9, 7.5
VALDIFIORI, SPAL, C, 10, 6.0
VALDIFIORI, SPAL, C, 11, 5.5
VALDIFIORI, SPAL, C, 12, 5.0
VALDIFIORI, SPAL, C, 13, 6.0
VALDIFIORI, SPAL, C, 14, 6.0
VALDIFIORI, SPAL, C, 15, 5.5
VALDIFIORI, SPAL, C, 16, 6.0
VALDIFIORI, SPAL, C, 17, 5.0
VALDIFIORI, SPAL, C, 18, 6.0
VALDIFIORI, SPAL, C, 19, 5.5
VALDIFIORI, SPAL, C, 20, 6.0
VALDIFIORI, SPAL, C, 21, 5.0
VALDIFIORI, SPAL, C, 22, 6.0
VALDIFIORI, SPAL, C, 23, 6.0
VALDIFIORI, SPAL, C, 24, 6.0
VALDIFIORI, SPAL, C, 25, 6.0
VALDIFIORI, SPAL, C, 26, 6.0
VALDIFIORI, SPAL, C, 27, 6.0
VALDIFIORI, SPAL, C, 28, 6.0
VALDIFIORI, SPAL, C, 29, 6.0
VALDIFIORI, SPAL, C, 30, 6.0
VALDIFIORI, SPAL, C, 31, 6.0
VALDIFIORI, SPAL, C, 32, 6.0
VALDIFIORI, SPAL, C, 33, 6.0
VALDIFIORI, SPAL, C, 34, 6.0
VALDIFIORI, SPAL, C, 35, 6.0
VALDIFIORI, SPAL, C, 36, 6.0
VALDIFIORI, SPAL, C, 37, 6.0
VALDIFIORI, SPAL, C, 38, 6.0
VALENCIA JM, Bologna, C, 1, 6.0
VALENCIA JM, Bologna, C, 2, 6.0
VALENCIA JM, Bologna, C, 3, 6.0
VALENCIA JM, Bologna, C, 4, 6.0
VALENCIA JM, Bologna, C, 5, 6.0
VALENCIA JM, Bologna, C, 6, 6.0
VALENCIA JM, Bologna, C, 7, 6.0
VALENCIA JM, Bologna, C, 8, 6.0
VALENCIA JM, Bologna, C, 9, 6.0
VALENCIA JM, Bologna, C, 10, 6.0
VALENCIA JM, Bologna, C, 11, 6.0
VALENCIA JM, Bologna, C, 12, 6.0
VALENCIA JM, Bologna, C, 13, 6.0
VALENCIA JM, Bologna, C, 14, 6.0
VALENCIA JM, Bologna, C, 15, 6.0
VALENCIA JM, Bologna, C, 16, 6.0
VALENCIA JM, Bologna, C, 17, 6.0
VALENCIA JM, Bologna, C, 18, 6.0
VALENCIA JM, Bologna, C, 19, 6.0
VALENCIA JM, Bologna, C, 20, 6.0
VALENCIA JM, Bologna, C, 21, 6.0
VALENCIA JM, Bologna, C, 22, 6.0
VALENCIA JM, Bologna, C, 23, 6.0
VALENCIA JM, Bologna, C, 24, 6.0
VALENCIA JM, Bologna, C, 25, 6.0
VALENCIA JM, Bologna, C, 26, 6.0
VALENCIA JM, Bologna, C, 27, 6.0
VALENCIA JM, Bologna, C, 28, 6.0
VALENCIA JM, Bologna, C, 29, 6.0
VALENCIA JM, Bologna, C, 30, 6.0
VALENCIA JM, Bologna, C, 31, 6.0
VALENCIA JM, Bologna, C, 32, 6.0
VALENCIA JM, Bologna, C, 33, 6.0
VALENCIA JM, Bologna, C, 34, 6.0
VALENCIA JM, Bologna, C, 35, 6.0
VALENCIA JM, Bologna, C, 36, 6.0
VALENCIA JM, Bologna, C, 37, 6.0
VALENCIA JM, Bologna, C, 38, 6.0
VALOTI, SPAL, C, 1, 6.0
VALOTI, SPAL, C, 2, 6.0
VALOTI, SPAL, C, 3, 6.0
VALOTI, SPAL, C, 4, 6.0
VALOTI, SPAL, C, 5, 6.0
VALOTI, SPAL, C, 6, 6.0
VALOTI, SPAL, C, 7, 6.5
VALOTI, SPAL, C, 8, 6.0
VALOTI, SPAL, C, 9, 6.5
VALOTI, SPAL, C, 10, 5.5
VALOTI, SPAL, C, 11, 6.0
VALOTI, SPAL, C, 12, 6.0
VALOTI, SPAL, C, 13, 6.0
VALOTI, SPAL, C, 14, 6.0
VALOTI, SPAL, C, 15, 6.0
VALOTI, SPAL, C, 16, 6.0
VALOTI, SPAL, C, 17, 6.0
VALOTI, SPAL, C, 18, 5.0
VALOTI, SPAL, C, 19, 6.0
VALOTI, SPAL, C, 20, 6.0
VALOTI, SPAL, C, 21, 9.5
VALOTI, SPAL, C, 22, 5.5
VALOTI, SPAL, C, 23, 6.0
VALOTI, SPAL, C, 24, 6.0
VALOTI, SPAL, C, 25, 5.5
VALOTI, SPAL, C, 26, 5.0
VALOTI, SPAL, C, 27, 5.0
VALOTI, SPAL, C, 28, 6.0
VALOTI, SPAL, C, 29, 5.5
VALOTI, SPAL, C, 30, 6.0
VALOTI, SPAL, C, 31, 6.0
VALOTI, SPAL, C, 32, 6.0
VALOTI, SPAL, C, 33, 6.0
VALOTI, SPAL, C, 34, 6.0
VALOTI, SPAL, C, 35, 6.0
VALOTI, SPAL, C, 36, 5.5
VALOTI, SPAL, C, 37, 9.0
VALOTI, SPAL, C, 38, 5.5
VALZANIA, Atalanta, C, 1, 6.0
VALZANIA, Atalanta, C, 2, 6.0
VALZANIA, Atalanta, C, 3, 6.0
VALZANIA, Atalanta, C, 4, 6.0
VALZANIA, Atalanta, C, 5, 6.0
VALZANIA, Atalanta, C, 6, 6.0
VALZANIA, Atalanta, C, 7, 6.0
VALZANIA, Atalanta, C, 8, 6.0
VALZANIA, Atalanta, C, 9, 6.0
VALZANIA, Atalanta, C, 10, 6.0
VALZANIA, Atalanta, C, 11, 6.0
VALZANIA, Atalanta, C, 12, 6.0
VALZANIA, Atalanta, C, 13, 6.0
VALZANIA, Atalanta, C, 14, 6.0
VALZANIA, Atalanta, C, 15, 6.0
VALZANIA, Atalanta, C, 16, 6.0
VALZANIA, Atalanta, C, 17, 6.0
VALZANIA, Atalanta, C, 18, 6.0
VALZANIA, Atalanta, C, 19, 6.0
VALZANIA, Atalanta, C, 20, 4.5
VALZANIA, Atalanta, C, 21, 6.0
VALZANIA, Atalanta, C, 22, 6.0
VALZANIA, Atalanta, C, 23, 6.0
VALZANIA, Atalanta, C, 24, 6.0
VALZANIA, Atalanta, C, 25, 6.0
VALZANIA, Atalanta, C, 26, 6.0
VALZANIA, Atalanta, C, 27, 6.0
VALZANIA, Atalanta, C, 28, 9.0
VALZANIA, Atalanta, C, 29, 6.0
VALZANIA, Atalanta, C, 30, 10.5
VALZANIA, Atalanta, C, 31, 6.0
VALZANIA, Atalanta, C, 32, 5.5
VALZANIA, Atalanta, C, 33, 6.0
VALZANIA, Atalanta, C, 34, 6.5
VALZANIA, Atalanta, C, 35, 6.0
VALZANIA, Atalanta, C, 36, 5.0
VALZANIA, Atalanta, C, 37, 6.5
VALZANIA, Atalanta, C, 38, 4.5
VECINO, Inter, C, 1, 4.5
VECINO, Inter, C, 2, 5.0
VECINO, Inter, C, 3, 6.0
VECINO, Inter, C, 4, 6.0
VECINO, Inter, C, 5, 6.0
VECINO, Inter, C, 6, 5.0
VECINO, Inter, C, 7, 6.0
VECINO, Inter, C, 8, 6.5
VECINO, Inter, C, 9, 8.0
VECINO, Inter, C, 10, 7.0
VECINO, Inter, C, 11, 6.0
VECINO, Inter, C, 12, 4.0
VECINO, Inter, C, 13, 6.0
VECINO, Inter, C, 14, 6.0
VECINO, Inter, C, 15, 6.0
VECINO, Inter, C, 16, 6.0
VECINO, Inter, C, 17, 5.0
VECINO, Inter, C, 18, 6.0
VECINO, Inter, C, 19, 5.0
VECINO, Inter, C, 20, 6.0
VECINO, Inter, C, 21, 5.0
VECINO, Inter, C, 22, 4.0
VECINO, Inter, C, 23, 5.5
VECINO, Inter, C, 24, 6.0
VECINO, Inter, C, 25, 9.0
VECINO, Inter, C, 26, 4.5
VECINO, Inter, C, 27, 6.0
VECINO, Inter, C, 28, 10.0
VECINO, Inter, C, 29, 6.0
VECINO, Inter, C, 30, 6.0
VECINO, Inter, C, 31, 6.5
VECINO, Inter, C, 32, 9.0
VECINO, Inter, C, 33, 5.5
VECINO, Inter, C, 34, 5.5
VECINO, Inter, C, 35, 6.0
VECINO, Inter, C, 36, 6.0
VECINO, Inter, C, 37, 5.0
VECINO, Inter, C, 38, 6.5
VERDI, Napoli, C, 1, 6.0
VERDI, Napoli, C, 2, 6.0
VERDI, Napoli, C, 3, 5.0
VERDI, Napoli, C, 4, 6.0
VERDI, Napoli, C, 5, 10.0
VERDI, Napoli, C, 6, 6.0
VERDI, Napoli, C, 7, 6.0
VERDI, Napoli, C, 8, 6.0
VERDI, Napoli, C, 9, 6.0
VERDI, Napoli, C, 10, 6.0
VERDI, Napoli, C, 11, 6.0
VERDI, Napoli, C, 12, 6.0
VERDI, Napoli, C, 13, 6.0
VERDI, Napoli, C, 14, 6.0
VERDI, Napoli, C, 15, 6.0
VERDI, Napoli, C, 16, 6.0
VERDI, Napoli, C, 17, 6.0
VERDI, Napoli, C, 18, 6.0
VERDI, Napoli, C, 19, 6.0
VERDI, Napoli, C, 20, 6.0
VERDI, Napoli, C, 21, 6.0
VERDI, Napoli, C, 22, 9.0
VERDI, Napoli, C, 23, 6.0
VERDI, Napoli, C, 24, 6.0
VERDI, Napoli, C, 25, 7.5
VERDI, Napoli, C, 26, 6.0
VERDI, Napoli, C, 27, 5.0
VERDI, Napoli, C, 28, 6.0
VERDI, Napoli, C, 29, 11.0
VERDI, Napoli, C, 30, 6.0
VERDI, Napoli, C, 31, 6.0
VERDI, Napoli, C, 32, 6.0
VERDI, Napoli, C, 33, 6.0
VERDI, Napoli, C, 34, 5.5
VERDI, Napoli, C, 35, 5.0
VERDI, Napoli, C, 36, 5.5
VERDI, Napoli, C, 37, 6.0
VERDI, Napoli, C, 38, 5.0
VERETOUT, Fiorentina, C, 1, 6.0
VERETOUT, Fiorentina, C, 2, 6.0
VERETOUT, Fiorentina, C, 3, 6.0
VERETOUT, Fiorentina, C, 4, 6.0
VERETOUT, Fiorentina, C, 5, 8.0
VERETOUT, Fiorentina, C, 6, 6.5
VERETOUT, Fiorentina, C, 7, 10.0
VERETOUT, Fiorentina, C, 8, 6.5
VERETOUT, Fiorentina, C, 9, 10.0
VERETOUT, Fiorentina, C, 10, 5.5
VERETOUT, Fiorentina, C, 11, 9.5
VERETOUT, Fiorentina, C, 12, 6.5
VERETOUT, Fiorentina, C, 13, 7.0
VERETOUT, Fiorentina, C, 14, 5.0
VERETOUT, Fiorentina, C, 15, 4.5
VERETOUT, Fiorentina, C, 16, 6.0
VERETOUT, Fiorentina, C, 17, 6.5
VERETOUT, Fiorentina, C, 18, 5.0
VERETOUT, Fiorentina, C, 19, 5.0
VERETOUT, Fiorentina, C, 20, 6.5
VERETOUT, Fiorentina, C, 21, 6.0
VERETOUT, Fiorentina, C, 22, 4.5
VERETOUT, Fiorentina, C, 23, 6.0
VERETOUT, Fiorentina, C, 24, 10.5
VERETOUT, Fiorentina, C, 25, 10.0
VERETOUT, Fiorentina, C, 26, 4.5
VERETOUT, Fiorentina, C, 27, 5.5
VERETOUT, Fiorentina, C, 28, 6.0
VERETOUT, Fiorentina, C, 29, 6.5
VERETOUT, Fiorentina, C, 30, 5.5
VERETOUT, Fiorentina, C, 31, 5.0
VERETOUT, Fiorentina, C, 32, 4.5
VERETOUT, Fiorentina, C, 33, 6.0
VERETOUT, Fiorentina, C, 34, 1.5
VERETOUT, Fiorentina, C, 35, 3.0
VERETOUT, Fiorentina, C, 36, 6.0
VERETOUT, Fiorentina, C, 37, 5.0
VERETOUT, Fiorentina, C, 38, 5.5
VIEIRA, Sampdoria, C, 1, 6.0
VIEIRA, Sampdoria, C, 2, 6.0
VIEIRA, Sampdoria, C, 3, 6.0
VIEIRA, Sampdoria, C, 4, 6.5
VIEIRA, Sampdoria, C, 5, 6.0
VIEIRA, Sampdoria, C, 6, 6.0
VIEIRA, Sampdoria, C, 7, 6.0
VIEIRA, Sampdoria, C, 8, 6.0
VIEIRA, Sampdoria, C, 9, 6.0
VIEIRA, Sampdoria, C, 10, 6.0
VIEIRA, Sampdoria, C, 11, 6.0
VIEIRA, Sampdoria, C, 12, 6.0
VIEIRA, Sampdoria, C, 13, 6.0
VIEIRA, Sampdoria, C, 14, 5.5
VIEIRA, Sampdoria, C, 15, 6.0
VIEIRA, Sampdoria, C, 16, 6.0
VIEIRA, Sampdoria, C, 17, 6.0
VIEIRA, Sampdoria, C, 18, 6.0
VIEIRA, Sampdoria, C, 19, 6.0
VIEIRA, Sampdoria, C, 20, 6.0
VIEIRA, Sampdoria, C, 21, 6.0
VIEIRA, Sampdoria, C, 22, 5.5
VIEIRA, Sampdoria, C, 23, 6.0
VIEIRA, Sampdoria, C, 24, 6.0
VIEIRA, Sampdoria, C, 25, 6.0
VIEIRA, Sampdoria, C, 26, 6.5
VIEIRA, Sampdoria, C, 27, 6.0
VIEIRA, Sampdoria, C, 28, 6.0
VIEIRA, Sampdoria, C, 29, 6.5
VIEIRA, Sampdoria, C, 30, 5.0
VIEIRA, Sampdoria, C, 31, 5.5
VIEIRA, Sampdoria, C, 32, 6.0
VIEIRA, Sampdoria, C, 33, 6.0
VIEIRA, Sampdoria, C, 34, 6.0
VIEIRA, Sampdoria, C, 35, 6.0
VIEIRA, Sampdoria, C, 36, 5.5
VIEIRA, Sampdoria, C, 37, 6.0
VIEIRA, Sampdoria, C, 38, 6.0
VIGNATO, Chievo, C, 1, 6.0
VIGNATO, Chievo, C, 2, 6.0
VIGNATO, Chievo, C, 3, 6.0
VIGNATO, Chievo, C, 4, 6.0
VIGNATO, Chievo, C, 5, 6.0
VIGNATO, Chievo, C, 6, 6.0
VIGNATO, Chievo, C, 7, 6.0
VIGNATO, Chievo, C, 8, 6.0
VIGNATO, Chievo, C, 9, 6.0
VIGNATO, Chievo, C, 10, 6.0
VIGNATO, Chievo, C, 11, 6.0
VIGNATO, Chievo, C, 12, 6.0
VIGNATO, Chievo, C, 13, 6.0
VIGNATO, Chievo, C, 14, 6.0
VIGNATO, Chievo, C, 15, 6.0
VIGNATO, Chievo, C, 16, 6.0
VIGNATO, Chievo, C, 17, 6.0
VIGNATO, Chievo, C, 18, 6.0
VIGNATO, Chievo, C, 19, 6.0
VIGNATO, Chievo, C, 20, 5.5
VIGNATO, Chievo, C, 21, 6.0
VIGNATO, Chievo, C, 22, 6.0
VIGNATO, Chievo, C, 23, 6.0
VIGNATO, Chievo, C, 24, 6.0
VIGNATO, Chievo, C, 25, 6.0
VIGNATO, Chievo, C, 26, 6.0
VIGNATO, Chievo, C, 27, 6.0
VIGNATO, Chievo, C, 28, 6.0
VIGNATO, Chievo, C, 29, 6.0
VIGNATO, Chievo, C, 30, 5.5
VIGNATO, Chievo, C, 31, 6.0
VIGNATO, Chievo, C, 32, 6.0
VIGNATO, Chievo, C, 33, 10.5
VIGNATO, Chievo, C, 34, 7.0
VIGNATO, Chievo, C, 35, 6.5
VIGNATO, Chievo, C, 36, 6.5
VIGNATO, Chievo, C, 37, 5.5
VIGNATO, Chievo, C, 38, 6.5
VITALE, SPAL, C, 1, 6.0
VITALE, SPAL, C, 2, 6.0
VITALE, SPAL, C, 3, 6.0
VITALE, SPAL, C, 4, 6.0
VITALE, SPAL, C, 5, 6.0
VITALE, SPAL, C, 6, 6.0
VITALE, SPAL, C, 7, 6.0
VITALE, SPAL, C, 8, 6.0
VITALE, SPAL, C, 9, 6.0
VITALE, SPAL, C, 10, 6.0
VITALE, SPAL, C, 11, 6.0
VITALE, SPAL, C, 12, 6.0
VITALE, SPAL, C, 13, 6.0
VITALE, SPAL, C, 14, 6.0
VITALE, SPAL, C, 15, 6.0
